Month,Open,High,Low,Last,Change,Settle,Estimated Volume,Prior Day Open Interest,Trade Date,Settlement
SEP_23,,,,,-0.17,54.47,0.0,83.0,2019-03-20,Final
OCT_23,,,,,-0.19,54.46,0.0,83.0,2019-03-20,Final
NOV_23,,,,,-0.2,54.44,0.0,75.0,2019-03-20,Final
DEC_23,,,,,-0.21,54.4,0.0,75.0,2019-03-20,Final
JAN_24,,,,,-0.2,54.37,0.0,124.0,2019-03-20,Final
FEB_24,,,,,-0.2,54.33,0.0,122.0,2019-03-20,Final
MAR_24,,,,,-0.2,54.33,0.0,124.0,2019-03-20,Final
APR_24,,,,,-0.2,54.3,0.0,123.0,2019-03-20,Final
MAY_24,,,,,-0.19,54.32,0.0,124.0,2019-03-20,Final
JUN_24,,,,,-0.19,54.32,0.0,123.0,2019-03-20,Final
JUL_24,,,,,-0.19,54.31,0.0,124.0,2019-03-20,Final
AUG_24,,,,,-0.19,54.31,0.0,124.0,2019-03-20,Final
SEP_24,,,,,-0.19,54.34,0.0,123.0,2019-03-20,Final
OCT_24,,,,,-0.19,54.38,0.0,124.0,2019-03-20,Final
NOV_24,,,,,-0.19,54.38,0.0,123.0,2019-03-20,Final
DEC_24,,,,,-0.19,54.33,0.0,124.0,2019-03-20,Final
JAN_25,,,,,-0.19,54.34,0.0,10.0,2019-03-20,Final
FEB_25,,,,,-0.19,54.35,0.0,10.0,2019-03-20,Final
MAR_25,,,,,-0.19,54.36,0.0,10.0,2019-03-20,Final
APR_25,,,,,-0.2,54.34,0.0,10.0,2019-03-20,Final
MAY_25,,,,,-0.2,54.34,0.0,10.0,2019-03-20,Final
JUN_25,,,,,-0.2,54.37,0.0,10.0,2019-03-20,Final
JUL_25,,,,,-0.2,54.39,0.0,10.0,2019-03-20,Final
AUG_25,,,,,-0.2,54.39,0.0,10.0,2019-03-20,Final
SEP_25,,,,,-0.2,54.41,0.0,10.0,2019-03-20,Final
OCT_25,,,,,-0.2,54.47,0.0,10.0,2019-03-20,Final
NOV_25,,,,,-0.2,54.44,0.0,10.0,2019-03-20,Final
DEC_25,,,,,-0.19,54.41,0.0,10.0,2019-03-20,Final
JAN_26,,,,,-0.18,54.43,0.0,0.0,2019-03-20,Final
FEB_26,,,,,-0.18,54.42,0.0,0.0,2019-03-20,Final
MAR_26,,,,,-0.17,54.45,0.0,0.0,2019-03-20,Final
APR_26,,,,,-0.16,54.44,0.0,0.0,2019-03-20,Final
MAY_26,,,,,-0.15,54.45,0.0,0.0,2019-03-20,Final
JUN_26,,,,,-0.15,54.48,0.0,0.0,2019-03-20,Final
JUL_26,,,,,-0.15,54.47,0.0,0.0,2019-03-20,Final
AUG_26,,,,,-0.13,54.49,0.0,0.0,2019-03-20,Final
SEP_26,,,,,-0.13,54.51,0.0,0.0,2019-03-20,Final
OCT_26,,,,,-0.13,54.54,0.0,0.0,2019-03-20,Final
NOV_26,,,,,-0.12,54.52,0.0,0.0,2019-03-20,Final
DEC_26,,,,,-0.09,54.51,0.0,0.0,2019-03-20,Final
JAN_27,,,,,-0.07,54.53,0.0,0.0,2019-03-20,Final
FEB_27,,,,,-0.06,54.52,0.0,0.0,2019-03-20,Final
MAR_27,,,,,-0.03,54.54,0.0,0.0,2019-03-20,Final
APR_27,,,,,-0.02,54.53,0.0,0.0,2019-03-20,Final
MAY_27,,,,,,54.54,0.0,0.0,2019-03-20,Final
JUN_27,,,,,0.01,54.57,0.0,0.0,2019-03-20,Final
JUL_27,,,,,0.04,54.58,0.0,0.0,2019-03-20,Final
AUG_27,,,,,0.06,54.59,0.0,0.0,2019-03-20,Final
SEP_27,,,,,0.08,54.62,0.0,0.0,2019-03-20,Final
OCT_27,,,,,0.09,54.65,0.0,0.0,2019-03-20,Final
NOV_27,,,,,0.11,54.64,0.0,0.0,2019-03-20,Final
DEC_27,,,,,0.11,54.58,0.0,0.0,2019-03-20,Final
Total,,,,,,,5902.0,151599.0,2019-03-20,Final
"Last_Updated:_Wednesday,_20_Mar_2019_10:32_PM_About_This_Report",,,,,,,,,2019-03-20,Final
"Last_Updated:_Wednesday,_20_Mar_2019_10:32_PM_About_This_Report",,,,,,,,,2019-03-19,Final
"Last_Updated:_Wednesday,_20_Mar_2019_10:32_PM_About_This_Report",,,,,,,,,2019-03-18,Final
"Last_Updated:_Wednesday,_20_Mar_2019_10:32_PM_About_This_Report",,,,,,,,,2019-03-15,Final
"Last_Updated:_Wednesday,_20_Mar_2019_10:32_PM_About_This_Report",,,,,,,,,2019-03-14,Final
MAR_19,,,,,-0.09,58.32,0.0,14330.0,2019-03-21,Final
APR_19,,,,,-0.26,60.04,1095.0,11949.0,2019-03-21,Final
MAY_19,,,,,-0.29,60.27,753.0,7479.0,2019-03-21,Final
JUN_19,,,,,-0.3,60.49,28.0,7408.0,2019-03-21,Final
JUL_19,,,,,-0.32,60.66,26.0,7629.0,2019-03-21,Final
AUG_19,,,,,-0.34,60.73,26.0,7396.0,2019-03-21,Final
SEP_19,,,,,-0.35,60.71,26.0,7092.0,2019-03-21,Final
OCT_19,,,,,-0.35,60.61,55.0,7070.0,2019-03-21,Final
NOV_19,,,,,-0.35,60.47,55.0,7179.0,2019-03-21,Final
DEC_19,,,,,-0.37,60.27,55.0,7624.0,2019-03-21,Final
JAN_20,,,,,-0.38,60.03,221.0,4981.0,2019-03-21,Final
FEB_20,,,,,-0.38,59.82,221.0,4522.0,2019-03-21,Final
MAR_20,,,,,-0.39,59.59,221.0,4526.0,2019-03-21,Final
APR_20,,,,,-0.4,59.36,221.0,4535.0,2019-03-21,Final
MAY_20,,,,,-0.41,59.14,221.0,4540.0,2019-03-21,Final
JUN_20,,,,,-0.41,58.93,221.0,4488.0,2019-03-21,Final
JUL_20,,,,,-0.41,58.7,190.0,4462.0,2019-03-21,Final
AUG_20,,,,,-0.41,58.5,190.0,4460.0,2019-03-21,Final
SEP_20,,,,,-0.41,58.31,190.0,4454.0,2019-03-21,Final
OCT_20,,,,,-0.4,58.15,190.0,4821.0,2019-03-21,Final
NOV_20,,,,,-0.39,57.99,190.0,4801.0,2019-03-21,Final
DEC_20,,,,,-0.38,57.75,190.0,4882.0,2019-03-21,Final
JAN_21,,,,,-0.4,57.51,25.0,941.0,2019-03-21,Final
FEB_21,,,,,-0.4,57.34,25.0,940.0,2019-03-21,Final
MAR_21,,,,,-0.39,57.14,25.0,939.0,2019-03-21,Final
APR_21,,,,,-0.4,56.94,25.0,714.0,2019-03-21,Final
MAY_21,,,,,-0.4,56.78,25.0,714.0,2019-03-21,Final
JUN_21,,,,,-0.4,56.6,25.0,703.0,2019-03-21,Final
JUL_21,,,,,-0.4,56.42,0.0,766.0,2019-03-21,Final
AUG_21,,,,,-0.4,56.27,0.0,766.0,2019-03-21,Final
SEP_21,,,,,-0.41,56.14,0.0,783.0,2019-03-21,Final
OCT_21,,,,,-0.4,56.02,0.0,857.0,2019-03-21,Final
NOV_21,,,,,-0.38,55.89,0.0,856.0,2019-03-21,Final
DEC_21,,,,,-0.38,55.69,0.0,856.0,2019-03-21,Final
JAN_22,,,,,-0.38,55.52,0.0,128.0,2019-03-21,Final
FEB_22,,,,,-0.38,55.39,0.0,131.0,2019-03-21,Final
MAR_22,,,,,-0.37,55.25,0.0,128.0,2019-03-21,Final
APR_22,,,,,-0.37,55.13,0.0,129.0,2019-03-21,Final
MAY_22,,,,,-0.35,55.04,0.0,127.0,2019-03-21,Final
JUN_22,,,,,-0.35,54.92,0.0,112.0,2019-03-21,Final
JUL_22,,,,,-0.34,54.84,0.0,111.0,2019-03-21,Final
AUG_22,,,,,-0.34,54.75,0.0,111.0,2019-03-21,Final
SEP_22,,,,,-0.33,54.68,0.0,112.0,2019-03-21,Final
OCT_22,,,,,-0.32,54.62,0.0,111.0,2019-03-21,Final
NOV_22,,,,,-0.32,54.56,0.0,112.0,2019-03-21,Final
DEC_22,,,,,-0.32,54.47,0.0,111.0,2019-03-21,Final
JAN_23,,,,,-0.32,54.42,0.0,83.0,2019-03-21,Final
FEB_23,,,,,-0.32,54.36,0.0,83.0,2019-03-21,Final
MAR_23,,,,,-0.32,54.31,0.0,83.0,2019-03-21,Final
APR_23,,,,,-0.32,54.27,0.0,83.0,2019-03-21,Final
MAY_23,,,,,-0.32,54.24,0.0,83.0,2019-03-21,Final
JUN_23,,,,,-0.32,54.2,0.0,83.0,2019-03-21,Final
JUL_23,,,,,-0.31,54.18,0.0,83.0,2019-03-21,Final
AUG_23,,,,,-0.3,54.18,0.0,83.0,2019-03-21,Final
SEP_23,,,,,-0.29,54.18,0.0,83.0,2019-03-21,Final
OCT_23,,,,,-0.28,54.18,0.0,83.0,2019-03-21,Final
NOV_23,,,,,-0.27,54.17,0.0,75.0,2019-03-21,Final
DEC_23,,,,,-0.27,54.13,0.0,75.0,2019-03-21,Final
JAN_24,,,,,-0.28,54.09,0.0,124.0,2019-03-21,Final
FEB_24,,,,,-0.28,54.05,0.0,122.0,2019-03-21,Final
MAR_24,,,,,-0.28,54.05,0.0,124.0,2019-03-21,Final
APR_24,,,,,-0.28,54.02,0.0,123.0,2019-03-21,Final
MAY_24,,,,,-0.28,54.04,0.0,124.0,2019-03-21,Final
JUN_24,,,,,-0.28,54.04,0.0,123.0,2019-03-21,Final
JUL_24,,,,,-0.29,54.02,0.0,124.0,2019-03-21,Final
AUG_24,,,,,-0.29,54.02,0.0,124.0,2019-03-21,Final
SEP_24,,,,,-0.29,54.05,0.0,123.0,2019-03-21,Final
OCT_24,,,,,-0.29,54.09,0.0,124.0,2019-03-21,Final
NOV_24,,,,,-0.29,54.09,0.0,123.0,2019-03-21,Final
DEC_24,,,,,-0.29,54.04,0.0,124.0,2019-03-21,Final
JAN_25,,,,,-0.29,54.05,0.0,10.0,2019-03-21,Final
FEB_25,,,,,-0.29,54.06,0.0,10.0,2019-03-21,Final
MAR_25,,,,,-0.29,54.07,0.0,10.0,2019-03-21,Final
APR_25,,,,,-0.29,54.05,0.0,10.0,2019-03-21,Final
MAY_25,,,,,-0.29,54.05,0.0,10.0,2019-03-21,Final
JUN_25,,,,,-0.28,54.09,0.0,10.0,2019-03-21,Final
JUL_25,,,,,-0.28,54.11,0.0,10.0,2019-03-21,Final
AUG_25,,,,,-0.28,54.11,0.0,10.0,2019-03-21,Final
SEP_25,,,,,-0.28,54.13,0.0,10.0,2019-03-21,Final
OCT_25,,,,,-0.28,54.19,0.0,10.0,2019-03-21,Final
NOV_25,,,,,-0.28,54.16,0.0,10.0,2019-03-21,Final
DEC_25,,,,,-0.28,54.13,0.0,10.0,2019-03-21,Final
JAN_26,,,,,-0.28,54.15,0.0,0.0,2019-03-21,Final
FEB_26,,,,,-0.28,54.14,0.0,0.0,2019-03-21,Final
MAR_26,,,,,-0.28,54.17,0.0,0.0,2019-03-21,Final
APR_26,,,,,-0.29,54.15,0.0,0.0,2019-03-21,Final
MAY_26,,,,,-0.29,54.16,0.0,0.0,2019-03-21,Final
JUN_26,,,,,-0.29,54.19,0.0,0.0,2019-03-21,Final
JUL_26,,,,,-0.29,54.18,0.0,0.0,2019-03-21,Final
AUG_26,,,,,-0.29,54.2,0.0,0.0,2019-03-21,Final
SEP_26,,,,,-0.29,54.22,0.0,0.0,2019-03-21,Final
OCT_26,,,,,-0.29,54.25,0.0,0.0,2019-03-21,Final
NOV_26,,,,,-0.29,54.23,0.0,0.0,2019-03-21,Final
DEC_26,,,,,-0.29,54.22,0.0,0.0,2019-03-21,Final
JAN_27,,,,,-0.29,54.24,0.0,0.0,2019-03-21,Final
FEB_27,,,,,-0.29,54.23,0.0,0.0,2019-03-21,Final
MAR_27,,,,,-0.29,54.25,0.0,0.0,2019-03-21,Final
APR_27,,,,,-0.29,54.24,0.0,0.0,2019-03-21,Final
MAY_27,,,,,-0.29,54.25,0.0,0.0,2019-03-21,Final
JUN_27,,,,,-0.29,54.28,0.0,0.0,2019-03-21,Final
JUL_27,,,,,-0.29,54.29,0.0,0.0,2019-03-21,Final
AUG_27,,,,,-0.29,54.3,0.0,0.0,2019-03-21,Final
SEP_27,,,,,-0.29,54.33,0.0,0.0,2019-03-21,Final
OCT_27,,,,,-0.29,54.36,0.0,0.0,2019-03-21,Final
NOV_27,,,,,-0.29,54.35,0.0,0.0,2019-03-21,Final
DEC_27,,,,,-0.29,54.29,0.0,0.0,2019-03-21,Final
Total,,,,,,,4735.0,154468.0,2019-03-21,Final
"Last_Updated:_Thursday,_21_Mar_2019_10:32_PM_About_This_Report",,,,,,,,,2019-03-21,Final
"Last_Updated:_Thursday,_21_Mar_2019_10:32_PM_About_This_Report",,,,,,,,,2019-03-20,Final
"Last_Updated:_Thursday,_21_Mar_2019_10:32_PM_About_This_Report",,,,,,,,,2019-03-19,Final
"Last_Updated:_Thursday,_21_Mar_2019_10:32_PM_About_This_Report",,,,,,,,,2019-03-18,Final
"Last_Updated:_Thursday,_21_Mar_2019_10:32_PM_About_This_Report",,,,,,,,,2019-03-15,Final
MAR_19,,,,,-0.27,58.05,0.0,14330.0,2019-03-22,Final
APR_19,,,,,-0.93,59.11,1309.0,11227.0,2019-03-22,Final
MAY_19,,,,,-0.9,59.37,5.0,8232.0,2019-03-22,Final
JUN_19,,,,,-0.89,59.6,5.0,7436.0,2019-03-22,Final
JUL_19,,,,,-0.87,59.79,5.0,7653.0,2019-03-22,Final
AUG_19,,,,,-0.83,59.9,5.0,7420.0,2019-03-22,Final
SEP_19,,,,,-0.81,59.9,5.0,7116.0,2019-03-22,Final
OCT_19,,,,,-0.8,59.81,5.0,7087.0,2019-03-22,Final
NOV_19,,,,,-0.79,59.68,5.0,7196.0,2019-03-22,Final
DEC_19,,,,,-0.76,59.51,5.0,7641.0,2019-03-22,Final
JAN_20,,,,,-0.73,59.3,82.0,5000.0,2019-03-22,Final
FEB_20,,,,,-0.73,59.09,82.0,4541.0,2019-03-22,Final
MAR_20,,,,,-0.71,58.88,82.0,4545.0,2019-03-22,Final
APR_20,,,,,-0.68,58.68,82.0,4554.0,2019-03-22,Final
MAY_20,,,,,-0.65,58.49,82.0,4559.0,2019-03-22,Final
JUN_20,,,,,-0.64,58.29,82.0,4507.0,2019-03-22,Final
JUL_20,,,,,-0.63,58.07,82.0,4477.0,2019-03-22,Final
AUG_20,,,,,-0.62,57.88,82.0,4475.0,2019-03-22,Final
SEP_20,,,,,-0.61,57.7,82.0,4469.0,2019-03-22,Final
OCT_20,,,,,-0.61,57.54,82.0,4836.0,2019-03-22,Final
NOV_20,,,,,-0.59,57.4,82.0,4816.0,2019-03-22,Final
DEC_20,,,,,-0.58,57.17,82.0,4897.0,2019-03-22,Final
JAN_21,,,,,-0.57,56.94,0.0,966.0,2019-03-22,Final
FEB_21,,,,,-0.57,56.77,0.0,965.0,2019-03-22,Final
MAR_21,,,,,-0.56,56.58,0.0,964.0,2019-03-22,Final
APR_21,,,,,-0.55,56.39,0.0,739.0,2019-03-22,Final
MAY_21,,,,,-0.54,56.24,0.0,739.0,2019-03-22,Final
JUN_21,,,,,-0.54,56.06,0.0,728.0,2019-03-22,Final
JUL_21,,,,,-0.54,55.88,0.0,766.0,2019-03-22,Final
AUG_21,,,,,-0.52,55.75,0.0,766.0,2019-03-22,Final
SEP_21,,,,,-0.51,55.63,0.0,783.0,2019-03-22,Final
OCT_21,,,,,-0.51,55.51,0.0,857.0,2019-03-22,Final
NOV_21,,,,,-0.5,55.39,0.0,856.0,2019-03-22,Final
DEC_21,,,,,-0.49,55.2,0.0,856.0,2019-03-22,Final
JAN_22,,,,,-0.48,55.04,0.0,128.0,2019-03-22,Final
FEB_22,,,,,-0.47,54.92,0.0,131.0,2019-03-22,Final
MAR_22,,,,,-0.47,54.78,0.0,128.0,2019-03-22,Final
APR_22,,,,,-0.46,54.67,0.0,129.0,2019-03-22,Final
MAY_22,,,,,-0.45,54.59,0.0,127.0,2019-03-22,Final
JUN_22,,,,,-0.44,54.48,0.0,112.0,2019-03-22,Final
JUL_22,,,,,-0.44,54.4,0.0,111.0,2019-03-22,Final
AUG_22,,,,,-0.43,54.32,0.0,111.0,2019-03-22,Final
SEP_22,,,,,-0.43,54.25,0.0,112.0,2019-03-22,Final
OCT_22,,,,,-0.41,54.21,0.0,111.0,2019-03-22,Final
NOV_22,,,,,-0.4,54.16,0.0,112.0,2019-03-22,Final
DEC_22,,,,,-0.4,54.07,0.0,111.0,2019-03-22,Final
JAN_23,,,,,-0.4,54.02,0.0,83.0,2019-03-22,Final
FEB_23,,,,,-0.39,53.97,0.0,83.0,2019-03-22,Final
MAR_23,,,,,-0.39,53.92,0.0,83.0,2019-03-22,Final
APR_23,,,,,-0.39,53.88,0.0,83.0,2019-03-22,Final
MAY_23,,,,,-0.38,53.86,0.0,83.0,2019-03-22,Final
JUN_23,,,,,-0.38,53.82,0.0,83.0,2019-03-22,Final
JUL_23,,,,,-0.37,53.81,0.0,83.0,2019-03-22,Final
AUG_23,,,,,-0.37,53.81,0.0,83.0,2019-03-22,Final
SEP_23,,,,,-0.36,53.82,0.0,83.0,2019-03-22,Final
OCT_23,,,,,-0.36,53.82,0.0,83.0,2019-03-22,Final
NOV_23,,,,,-0.35,53.82,0.0,75.0,2019-03-22,Final
DEC_23,,,,,-0.35,53.78,0.0,75.0,2019-03-22,Final
JAN_24,,,,,-0.35,53.74,0.0,124.0,2019-03-22,Final
FEB_24,,,,,-0.35,53.7,0.0,122.0,2019-03-22,Final
MAR_24,,,,,-0.35,53.7,0.0,124.0,2019-03-22,Final
APR_24,,,,,-0.35,53.67,0.0,123.0,2019-03-22,Final
MAY_24,,,,,-0.35,53.69,0.0,124.0,2019-03-22,Final
JUN_24,,,,,-0.35,53.69,0.0,123.0,2019-03-22,Final
JUL_24,,,,,-0.35,53.67,0.0,124.0,2019-03-22,Final
AUG_24,,,,,-0.35,53.67,0.0,124.0,2019-03-22,Final
SEP_24,,,,,-0.35,53.7,0.0,123.0,2019-03-22,Final
OCT_24,,,,,-0.35,53.74,0.0,124.0,2019-03-22,Final
NOV_24,,,,,-0.35,53.74,0.0,123.0,2019-03-22,Final
DEC_24,,,,,-0.35,53.69,0.0,124.0,2019-03-22,Final
JAN_25,,,,,-0.35,53.7,0.0,10.0,2019-03-22,Final
FEB_25,,,,,-0.35,53.71,0.0,10.0,2019-03-22,Final
MAR_25,,,,,-0.35,53.72,0.0,10.0,2019-03-22,Final
APR_25,,,,,-0.35,53.7,0.0,10.0,2019-03-22,Final
MAY_25,,,,,-0.35,53.7,0.0,10.0,2019-03-22,Final
JUN_25,,,,,-0.35,53.74,0.0,10.0,2019-03-22,Final
JUL_25,,,,,-0.35,53.76,0.0,10.0,2019-03-22,Final
AUG_25,,,,,-0.35,53.76,0.0,10.0,2019-03-22,Final
SEP_25,,,,,-0.35,53.78,0.0,10.0,2019-03-22,Final
OCT_25,,,,,-0.35,53.84,0.0,10.0,2019-03-22,Final
NOV_25,,,,,-0.35,53.81,0.0,10.0,2019-03-22,Final
DEC_25,,,,,-0.35,53.78,0.0,10.0,2019-03-22,Final
JAN_26,,,,,-0.35,53.8,0.0,0.0,2019-03-22,Final
FEB_26,,,,,-0.35,53.79,0.0,0.0,2019-03-22,Final
MAR_26,,,,,-0.35,53.82,0.0,0.0,2019-03-22,Final
APR_26,,,,,-0.35,53.8,0.0,0.0,2019-03-22,Final
MAY_26,,,,,-0.35,53.81,0.0,0.0,2019-03-22,Final
JUN_26,,,,,-0.35,53.84,0.0,0.0,2019-03-22,Final
JUL_26,,,,,-0.35,53.83,0.0,0.0,2019-03-22,Final
AUG_26,,,,,-0.35,53.85,0.0,0.0,2019-03-22,Final
SEP_26,,,,,-0.35,53.87,0.0,0.0,2019-03-22,Final
OCT_26,,,,,-0.35,53.9,0.0,0.0,2019-03-22,Final
NOV_26,,,,,-0.35,53.88,0.0,0.0,2019-03-22,Final
DEC_26,,,,,-0.35,53.87,0.0,0.0,2019-03-22,Final
JAN_27,,,,,-0.35,53.89,0.0,0.0,2019-03-22,Final
FEB_27,,,,,-0.35,53.88,0.0,0.0,2019-03-22,Final
MAR_27,,,,,-0.35,53.9,0.0,0.0,2019-03-22,Final
APR_27,,,,,-0.35,53.89,0.0,0.0,2019-03-22,Final
MAY_27,,,,,-0.35,53.9,0.0,0.0,2019-03-22,Final
JUN_27,,,,,-0.35,53.93,0.0,0.0,2019-03-22,Final
JUL_27,,,,,-0.35,53.94,0.0,0.0,2019-03-22,Final
AUG_27,,,,,-0.35,53.95,0.0,0.0,2019-03-22,Final
SEP_27,,,,,-0.35,53.98,0.0,0.0,2019-03-22,Final
OCT_27,,,,,-0.35,54.01,0.0,0.0,2019-03-22,Final
NOV_27,,,,,-0.35,54.0,0.0,0.0,2019-03-22,Final
DEC_27,,,,,-0.35,53.94,0.0,0.0,2019-03-22,Final
Total,,,,,,,2333.0,155004.0,2019-03-22,Final
"Last_Updated:_Friday,_22_Mar_2019_10:32_PM_About_This_Report",,,,,,,,,2019-03-22,Final
"Last_Updated:_Friday,_22_Mar_2019_10:32_PM_About_This_Report",,,,,,,,,2019-03-21,Final
"Last_Updated:_Friday,_22_Mar_2019_10:32_PM_About_This_Report",,,,,,,,,2019-03-20,Final
"Last_Updated:_Friday,_22_Mar_2019_10:32_PM_About_This_Report",,,,,,,,,2019-03-19,Final
"Last_Updated:_Friday,_22_Mar_2019_10:32_PM_About_This_Report",,,,,,,,,2019-03-18,Final
MAR_19,,,,,-0.05,58.0,172.0,14330.0,2019-03-25,Final
APR_19,,,,,-0.22,58.89,1160.0,12209.0,2019-03-25,Final
MAY_19,,,,,-0.21,59.16,934.0,8237.0,2019-03-25,Final
JUN_19,,,,,-0.2,59.4,0.0,7441.0,2019-03-25,Final
JUL_19,,,,,-0.19,59.6,50.0,7658.0,2019-03-25,Final
AUG_19,,,,,-0.18,59.72,0.0,7425.0,2019-03-25,Final
SEP_19,,,,,-0.16,59.74,0.0,7121.0,2019-03-25,Final
OCT_19,,,,,-0.12,59.69,53.0,7092.0,2019-03-25,Final
NOV_19,,,,,-0.09,59.59,53.0,7201.0,2019-03-25,Final
DEC_19,,,,,-0.07,59.44,53.0,7646.0,2019-03-25,Final
JAN_20,,,,,-0.05,59.25,35.0,4928.0,2019-03-25,Final
FEB_20,,,,,-0.02,59.07,35.0,4469.0,2019-03-25,Final
MAR_20,,,,,-0.01,58.87,35.0,4473.0,2019-03-25,Final
APR_20,,,,,0.01,58.69,35.0,4482.0,2019-03-25,Final
MAY_20,,,,,0.02,58.51,35.0,4487.0,2019-03-25,Final
JUN_20,,,,,0.02,58.31,35.0,4435.0,2019-03-25,Final
JUL_20,,,,,0.02,58.09,35.0,4405.0,2019-03-25,Final
AUG_20,,,,,0.02,57.9,35.0,4403.0,2019-03-25,Final
SEP_20,,,,,0.03,57.73,35.0,4397.0,2019-03-25,Final
OCT_20,,,,,0.03,57.57,35.0,4764.0,2019-03-25,Final
NOV_20,,,,,0.02,57.42,35.0,4744.0,2019-03-25,Final
DEC_20,,,,,0.01,57.18,35.0,4825.0,2019-03-25,Final
JAN_21,,,,,0.02,56.96,25.0,966.0,2019-03-25,Final
FEB_21,,,,,0.02,56.79,25.0,965.0,2019-03-25,Final
MAR_21,,,,,0.01,56.59,25.0,964.0,2019-03-25,Final
APR_21,,,,,0.02,56.41,25.0,739.0,2019-03-25,Final
MAY_21,,,,,0.03,56.27,25.0,739.0,2019-03-25,Final
JUN_21,,,,,0.03,56.09,25.0,728.0,2019-03-25,Final
JUL_21,,,,,0.03,55.91,0.0,766.0,2019-03-25,Final
AUG_21,,,,,0.03,55.78,0.0,766.0,2019-03-25,Final
SEP_21,,,,,0.02,55.65,0.0,783.0,2019-03-25,Final
OCT_21,,,,,0.04,55.55,0.0,857.0,2019-03-25,Final
NOV_21,,,,,0.05,55.44,0.0,856.0,2019-03-25,Final
DEC_21,,,,,0.06,55.26,0.0,856.0,2019-03-25,Final
JAN_22,,,,,0.07,55.11,0.0,128.0,2019-03-25,Final
FEB_22,,,,,0.06,54.98,0.0,131.0,2019-03-25,Final
MAR_22,,,,,0.06,54.84,0.0,128.0,2019-03-25,Final
APR_22,,,,,0.06,54.73,0.0,129.0,2019-03-25,Final
MAY_22,,,,,0.06,54.65,0.0,127.0,2019-03-25,Final
JUN_22,,,,,0.06,54.54,0.0,112.0,2019-03-25,Final
JUL_22,,,,,0.06,54.46,0.0,111.0,2019-03-25,Final
AUG_22,,,,,0.06,54.38,0.0,111.0,2019-03-25,Final
SEP_22,,,,,0.06,54.31,0.0,112.0,2019-03-25,Final
OCT_22,,,,,0.06,54.27,0.0,111.0,2019-03-25,Final
NOV_22,,,,,0.06,54.22,0.0,112.0,2019-03-25,Final
DEC_22,,,,,0.06,54.13,0.0,111.0,2019-03-25,Final
JAN_23,,,,,0.06,54.08,0.0,83.0,2019-03-25,Final
FEB_23,,,,,0.06,54.03,0.0,83.0,2019-03-25,Final
MAR_23,,,,,0.06,53.98,0.0,83.0,2019-03-25,Final
APR_23,,,,,0.07,53.95,0.0,83.0,2019-03-25,Final
MAY_23,,,,,0.07,53.93,0.0,83.0,2019-03-25,Final
JUN_23,,,,,0.07,53.89,0.0,83.0,2019-03-25,Final
JUL_23,,,,,0.07,53.88,0.0,83.0,2019-03-25,Final
AUG_23,,,,,0.07,53.88,0.0,83.0,2019-03-25,Final
SEP_23,,,,,0.07,53.89,0.0,83.0,2019-03-25,Final
OCT_23,,,,,0.07,53.89,0.0,83.0,2019-03-25,Final
NOV_23,,,,,0.07,53.89,0.0,75.0,2019-03-25,Final
DEC_23,,,,,0.07,53.85,0.0,75.0,2019-03-25,Final
JAN_24,,,,,0.07,53.81,0.0,124.0,2019-03-25,Final
FEB_24,,,,,0.07,53.77,0.0,122.0,2019-03-25,Final
MAR_24,,,,,0.07,53.77,0.0,124.0,2019-03-25,Final
APR_24,,,,,0.07,53.74,0.0,123.0,2019-03-25,Final
MAY_24,,,,,0.07,53.76,0.0,124.0,2019-03-25,Final
JUN_24,,,,,0.07,53.76,0.0,123.0,2019-03-25,Final
JUL_24,,,,,0.07,53.74,0.0,124.0,2019-03-25,Final
AUG_24,,,,,0.07,53.74,0.0,124.0,2019-03-25,Final
SEP_24,,,,,0.07,53.77,0.0,123.0,2019-03-25,Final
OCT_24,,,,,0.07,53.81,0.0,124.0,2019-03-25,Final
NOV_24,,,,,0.07,53.81,0.0,123.0,2019-03-25,Final
DEC_24,,,,,0.07,53.76,0.0,124.0,2019-03-25,Final
JAN_25,,,,,0.07,53.77,0.0,10.0,2019-03-25,Final
FEB_25,,,,,0.07,53.78,0.0,10.0,2019-03-25,Final
MAR_25,,,,,0.07,53.79,0.0,10.0,2019-03-25,Final
APR_25,,,,,0.07,53.77,0.0,10.0,2019-03-25,Final
MAY_25,,,,,0.07,53.77,0.0,10.0,2019-03-25,Final
JUN_25,,,,,0.07,53.81,0.0,10.0,2019-03-25,Final
JUL_25,,,,,0.07,53.83,0.0,10.0,2019-03-25,Final
AUG_25,,,,,0.07,53.83,0.0,10.0,2019-03-25,Final
SEP_25,,,,,0.07,53.85,0.0,10.0,2019-03-25,Final
OCT_25,,,,,0.07,53.91,0.0,10.0,2019-03-25,Final
NOV_25,,,,,0.07,53.88,0.0,10.0,2019-03-25,Final
DEC_25,,,,,0.07,53.85,0.0,10.0,2019-03-25,Final
JAN_26,,,,,0.07,53.87,0.0,0.0,2019-03-25,Final
FEB_26,,,,,0.07,53.86,0.0,0.0,2019-03-25,Final
MAR_26,,,,,0.07,53.89,0.0,0.0,2019-03-25,Final
APR_26,,,,,0.07,53.87,0.0,0.0,2019-03-25,Final
MAY_26,,,,,0.07,53.88,0.0,0.0,2019-03-25,Final
JUN_26,,,,,0.07,53.91,0.0,0.0,2019-03-25,Final
JUL_26,,,,,0.07,53.9,0.0,0.0,2019-03-25,Final
